"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	14	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	37	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"100+ years"	"100"	"Female"	"F"	"Black or African American"	"2054-5"	103	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nevada"	"32"	"100+ years"	"100"	"Male"	"M"	"Black or African American"	"2054-5"	13	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"18 years"	"18"	"Male"	"M"	"Black or African American"	"2054-5"	16	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"19 years"	"19"	"Male"	"M"	"Black or African American"	"2054-5"	17	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"20 years"	"20"	"Male"	"M"	"Black or African American"	"2054-5"	16	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"21 years"	"21"	"Male"	"M"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"22 years"	"22"	"Female"	"F"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"22 years"	"22"	"Male"	"M"	"Black or African American"	"2054-5"	19	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"23 years"	"23"	"Male"	"M"	"Black or African American"	"2054-5"	14	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"24 years"	"24"	"Male"	"M"	"Black or African American"	"2054-5"	16	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"25 years"	"25"	"Male"	"M"	"Black or African American"	"2054-5"	22	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"26 years"	"26"	"Male"	"M"	"Black or African American"	"2054-5"	13	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"27 years"	"27"	"Male"	"M"	"Black or African American"	"2054-5"	15	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"28 years"	"28"	"Male"	"M"	"Black or African American"	"2054-5"	17	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	13	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"30 years"	"30"	"Male"	"M"	"Black or African American"	"2054-5"	24	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"31 years"	"31"	"Male"	"M"	"Black or African American"	"2054-5"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"32 years"	"32"	"Male"	"M"	"Black or African American"	"2054-5"	22	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"33 years"	"33"	"Male"	"M"	"Black or African American"	"2054-5"	13	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"34 years"	"34"	"Male"	"M"	"Black or African American"	"2054-5"	18	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"35 years"	"35"	"Female"	"F"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"35 years"	"35"	"Male"	"M"	"Black or African American"	"2054-5"	17	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"36 years"	"36"	"Female"	"F"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"36 years"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	16	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"37 years"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	17	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"38 years"	"38"	"Female"	"F"	"Black or African American"	"2054-5"	13	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"38 years"	"38"	"Male"	"M"	"Black or African American"	"2054-5"	16	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"39 years"	"39"	"Female"	"F"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"39 years"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	26	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"40 years"	"40"	"Male"	"M"	"Black or African American"	"2054-5"	22	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"41 years"	"41"	"Male"	"M"	"Black or African American"	"2054-5"	14	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"42 years"	"42"	"Female"	"F"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"42 years"	"42"	"Male"	"M"	"Black or African American"	"2054-5"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"43 years"	"43"	"Female"	"F"	"Black or African American"	"2054-5"	14	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"43 years"	"43"	"Male"	"M"	"Black or African American"	"2054-5"	31	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"44 years"	"44"	"Female"	"F"	"Black or African American"	"2054-5"	14	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	26	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"45 years"	"45"	"Female"	"F"	"Black or African American"	"2054-5"	14	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"45 years"	"45"	"Male"	"M"	"Black or African American"	"2054-5"	24	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"46 years"	"46"	"Female"	"F"	"Black or African American"	"2054-5"	16	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"46 years"	"46"	"Male"	"M"	"Black or African American"	"2054-5"	26	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"47 years"	"47"	"Female"	"F"	"Black or African American"	"2054-5"	21	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"47 years"	"47"	"Male"	"M"	"Black or African American"	"2054-5"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"48 years"	"48"	"Female"	"F"	"Black or African American"	"2054-5"	18	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"49 years"	"49"	"Female"	"F"	"Black or African American"	"2054-5"	26	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"50 years"	"50"	"Female"	"F"	"Black or African American"	"2054-5"	21	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"50 years"	"50"	"Male"	"M"	"Black or African American"	"2054-5"	28	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"51 years"	"51"	"Female"	"F"	"Black or African American"	"2054-5"	27	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"51 years"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	41	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"52 years"	"52"	"Female"	"F"	"Black or African American"	"2054-5"	18	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"52 years"	"52"	"Male"	"M"	"Black or African American"	"2054-5"	57	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"53 years"	"53"	"Female"	"F"	"Black or African American"	"2054-5"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"53 years"	"53"	"Male"	"M"	"Black or African American"	"2054-5"	55	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"54 years"	"54"	"Female"	"F"	"Black or African American"	"2054-5"	31	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"54 years"	"54"	"Male"	"M"	"Black or African American"	"2054-5"	56	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"55 years"	"55"	"Female"	"F"	"Black or African American"	"2054-5"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"55 years"	"55"	"Male"	"M"	"Black or African American"	"2054-5"	45	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"56 years"	"56"	"Female"	"F"	"Black or African American"	"2054-5"	34	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"56 years"	"56"	"Male"	"M"	"Black or African American"	"2054-5"	64	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"57 years"	"57"	"Female"	"F"	"Black or African American"	"2054-5"	38	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"57 years"	"57"	"Male"	"M"	"Black or African American"	"2054-5"	63	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"58 years"	"58"	"Female"	"F"	"Black or African American"	"2054-5"	37	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	60	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"59 years"	"59"	"Female"	"F"	"Black or African American"	"2054-5"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"59 years"	"59"	"Male"	"M"	"Black or African American"	"2054-5"	55	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"60 years"	"60"	"Female"	"F"	"Black or African American"	"2054-5"	34	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"60 years"	"60"	"Male"	"M"	"Black or African American"	"2054-5"	57	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"61 years"	"61"	"Female"	"F"	"Black or African American"	"2054-5"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"61 years"	"61"	"Male"	"M"	"Black or African American"	"2054-5"	47	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"62 years"	"62"	"Female"	"F"	"Black or African American"	"2054-5"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"62 years"	"62"	"Male"	"M"	"Black or African American"	"2054-5"	66	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"63 years"	"63"	"Female"	"F"	"Black or African American"	"2054-5"	35	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"63 years"	"63"	"Male"	"M"	"Black or African American"	"2054-5"	68	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"64 years"	"64"	"Female"	"F"	"Black or African American"	"2054-5"	33	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"64 years"	"64"	"Male"	"M"	"Black or African American"	"2054-5"	54	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"65 years"	"65"	"Female"	"F"	"Black or African American"	"2054-5"	40	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"65 years"	"65"	"Male"	"M"	"Black or African American"	"2054-5"	60	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"66 years"	"66"	"Female"	"F"	"Black or African American"	"2054-5"	35	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"66 years"	"66"	"Male"	"M"	"Black or African American"	"2054-5"	75	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"67 years"	"67"	"Female"	"F"	"Black or African American"	"2054-5"	24	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"67 years"	"67"	"Male"	"M"	"Black or African American"	"2054-5"	73	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"68 years"	"68"	"Female"	"F"	"Black or African American"	"2054-5"	44	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"68 years"	"68"	"Male"	"M"	"Black or African American"	"2054-5"	61	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"69 years"	"69"	"Female"	"F"	"Black or African American"	"2054-5"	41	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"69 years"	"69"	"Male"	"M"	"Black or African American"	"2054-5"	71	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"70 years"	"70"	"Female"	"F"	"Black or African American"	"2054-5"	55	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"70 years"	"70"	"Male"	"M"	"Black or African American"	"2054-5"	58	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"71 years"	"71"	"Female"	"F"	"Black or African American"	"2054-5"	41	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"71 years"	"71"	"Male"	"M"	"Black or African American"	"2054-5"	69	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"72 years"	"72"	"Female"	"F"	"Black or African American"	"2054-5"	35	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"72 years"	"72"	"Male"	"M"	"Black or African American"	"2054-5"	71	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"73 years"	"73"	"Female"	"F"	"Black or African American"	"2054-5"	55	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"73 years"	"73"	"Male"	"M"	"Black or African American"	"2054-5"	61	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"74 years"	"74"	"Female"	"F"	"Black or African American"	"2054-5"	51	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"74 years"	"74"	"Male"	"M"	"Black or African American"	"2054-5"	77	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"75 years"	"75"	"Female"	"F"	"Black or African American"	"2054-5"	45	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"75 years"	"75"	"Male"	"M"	"Black or African American"	"2054-5"	61	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"76 years"	"76"	"Female"	"F"	"Black or African American"	"2054-5"	39	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"76 years"	"76"	"Male"	"M"	"Black or African American"	"2054-5"	74	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"77 years"	"77"	"Female"	"F"	"Black or African American"	"2054-5"	40	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"77 years"	"77"	"Male"	"M"	"Black or African American"	"2054-5"	78	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"78 years"	"78"	"Female"	"F"	"Black or African American"	"2054-5"	39	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"78 years"	"78"	"Male"	"M"	"Black or African American"	"2054-5"	66	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"79 years"	"79"	"Female"	"F"	"Black or African American"	"2054-5"	57	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"79 years"	"79"	"Male"	"M"	"Black or African American"	"2054-5"	68	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"80 years"	"80"	"Female"	"F"	"Black or African American"	"2054-5"	47	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"80 years"	"80"	"Male"	"M"	"Black or African American"	"2054-5"	67	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"81 years"	"81"	"Female"	"F"	"Black or African American"	"2054-5"	55	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"81 years"	"81"	"Male"	"M"	"Black or African American"	"2054-5"	52	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"82 years"	"82"	"Female"	"F"	"Black or African American"	"2054-5"	69	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"82 years"	"82"	"Male"	"M"	"Black or African American"	"2054-5"	57	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"83 years"	"83"	"Female"	"F"	"Black or African American"	"2054-5"	70	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"83 years"	"83"	"Male"	"M"	"Black or African American"	"2054-5"	58	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"84 years"	"84"	"Female"	"F"	"Black or African American"	"2054-5"	63	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"84 years"	"84"	"Male"	"M"	"Black or African American"	"2054-5"	64	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"85 years"	"85"	"Female"	"F"	"Black or African American"	"2054-5"	75	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"85 years"	"85"	"Male"	"M"	"Black or African American"	"2054-5"	38	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"86 years"	"86"	"Female"	"F"	"Black or African American"	"2054-5"	68	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"86 years"	"86"	"Male"	"M"	"Black or African American"	"2054-5"	49	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"87 years"	"87"	"Female"	"F"	"Black or African American"	"2054-5"	54	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"87 years"	"87"	"Male"	"M"	"Black or African American"	"2054-5"	41	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"88 years"	"88"	"Female"	"F"	"Black or African American"	"2054-5"	46	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"88 years"	"88"	"Male"	"M"	"Black or African American"	"2054-5"	32	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"89 years"	"89"	"Female"	"F"	"Black or African American"	"2054-5"	46	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"89 years"	"89"	"Male"	"M"	"Black or African American"	"2054-5"	37	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"90 years"	"90"	"Female"	"F"	"Black or African American"	"2054-5"	46	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"90 years"	"90"	"Male"	"M"	"Black or African American"	"2054-5"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"91 years"	"91"	"Female"	"F"	"Black or African American"	"2054-5"	56	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"91 years"	"91"	"Male"	"M"	"Black or African American"	"2054-5"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"92 years"	"92"	"Female"	"F"	"Black or African American"	"2054-5"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"92 years"	"92"	"Male"	"M"	"Black or African American"	"2054-5"	16	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"93 years"	"93"	"Female"	"F"	"Black or African American"	"2054-5"	40	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"93 years"	"93"	"Male"	"M"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"94 years"	"94"	"Female"	"F"	"Black or African American"	"2054-5"	31	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"94 years"	"94"	"Male"	"M"	"Black or African American"	"2054-5"	19	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"95 years"	"95"	"Female"	"F"	"Black or African American"	"2054-5"	34	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"95 years"	"95"	"Male"	"M"	"Black or African American"	"2054-5"	17	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"96 years"	"96"	"Female"	"F"	"Black or African American"	"2054-5"	26	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"97 years"	"97"	"Female"	"F"	"Black or African American"	"2054-5"	22	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	17	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	14	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"100+ years"	"100"	"Female"	"F"	"Black or African American"	"2054-5"	37	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"19 years"	"19"	"Male"	"M"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"20 years"	"20"	"Male"	"M"	"Black or African American"	"2054-5"	12	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"24 years"	"24"	"Male"	"M"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"25 years"	"25"	"Male"	"M"	"Black or African American"	"2054-5"	13	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"28 years"	"28"	"Male"	"M"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	13	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"30 years"	"30"	"Male"	"M"	"Black or African American"	"2054-5"	12	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"31 years"	"31"	"Male"	"M"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"33 years"	"33"	"Male"	"M"	"Black or African American"	"2054-5"	13	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"34 years"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"34 years"	"34"	"Male"	"M"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"36 years"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	10	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"38 years"	"38"	"Male"	"M"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"39 years"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	13	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"40 years"	"40"	"Male"	"M"	"Black or African American"	"2054-5"	12	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"41 years"	"41"	"Male"	"M"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"42 years"	"42"	"Male"	"M"	"Black or African American"	"2054-5"	17	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"43 years"	"43"	"Male"	"M"	"Black or African American"	"2054-5"	19	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	14	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"45 years"	"45"	"Male"	"M"	"Black or African American"	"2054-5"	18	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"46 years"	"46"	"Male"	"M"	"Black or African American"	"2054-5"	16	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Utah"	"49"	"47 years"	"47"	"Female"	"F"	"Black or African American"	"2054-5"	12	Not Applicable	Not Applicable
