"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	4076	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"22 years"	"22"	"Female"	"F"	"White"	"2106-3"	1316	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	4133	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"23 years"	"23"	"Female"	"F"	"White"	"2106-3"	1311	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	4092	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"24 years"	"24"	"Female"	"F"	"White"	"2106-3"	1408	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	4074	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"25 years"	"25"	"Female"	"F"	"White"	"2106-3"	1407	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	4034	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"26 years"	"26"	"Female"	"F"	"White"	"2106-3"	1462	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	3964	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	1475	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	3982	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	1602	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	3890	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	1676	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	4161	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	1795	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	3989	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"31 years"	"31"	"Female"	"F"	"White"	"2106-3"	1836	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	4112	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"32 years"	"32"	"Female"	"F"	"White"	"2106-3"	1950	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	4355	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	2137	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	4394	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	2201	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	4431	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	2414	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	4742	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	2564	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	4844	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	2746	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	5383	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	2984	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	5468	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	3170	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	5901	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	3557	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	6329	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	3971	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	6926	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	4326	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	7454	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	4659	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	8127	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	5076	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	8749	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	5466	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	9484	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	5942	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	10368	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	6612	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	10949	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	6909	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	11979	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	7638	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	12864	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	8074	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	13799	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	8707	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	14765	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	9418	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	15934	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	9842	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	17134	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	10605	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	17813	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	11342	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	18816	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"56 years"	"56"	"Female"	"F"	"White"	"2106-3"	12102	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	19781	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"57 years"	"57"	"Female"	"F"	"White"	"2106-3"	12524	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	20772	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	13288	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	21468	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	13975	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"59 years"	"59"	"Male"	"M"	"White"	"2106-3"	22318	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"60 years"	"60"	"Female"	"F"	"White"	"2106-3"	14388	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"60 years"	"60"	"Male"	"M"	"White"	"2106-3"	22910	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"61 years"	"61"	"Female"	"F"	"White"	"2106-3"	15268	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"61 years"	"61"	"Male"	"M"	"White"	"2106-3"	23738	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"62 years"	"62"	"Female"	"F"	"White"	"2106-3"	15867	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"62 years"	"62"	"Male"	"M"	"White"	"2106-3"	24695	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"63 years"	"63"	"Female"	"F"	"White"	"2106-3"	16781	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"63 years"	"63"	"Male"	"M"	"White"	"2106-3"	25412	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"64 years"	"64"	"Female"	"F"	"White"	"2106-3"	17531	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"64 years"	"64"	"Male"	"M"	"White"	"2106-3"	26041	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"65 years"	"65"	"Female"	"F"	"White"	"2106-3"	18118	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"65 years"	"65"	"Male"	"M"	"White"	"2106-3"	26231	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"66 years"	"66"	"Female"	"F"	"White"	"2106-3"	18894	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"66 years"	"66"	"Male"	"M"	"White"	"2106-3"	26826	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"67 years"	"67"	"Female"	"F"	"White"	"2106-3"	19452	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"67 years"	"67"	"Male"	"M"	"White"	"2106-3"	27708	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"68 years"	"68"	"Female"	"F"	"White"	"2106-3"	20496	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"68 years"	"68"	"Male"	"M"	"White"	"2106-3"	28309	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"69 years"	"69"	"Female"	"F"	"White"	"2106-3"	21499	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"69 years"	"69"	"Male"	"M"	"White"	"2106-3"	29325	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"70 years"	"70"	"Female"	"F"	"White"	"2106-3"	22828	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"70 years"	"70"	"Male"	"M"	"White"	"2106-3"	30307	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"71 years"	"71"	"Female"	"F"	"White"	"2106-3"	23747	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"71 years"	"71"	"Male"	"M"	"White"	"2106-3"	31208	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"72 years"	"72"	"Female"	"F"	"White"	"2106-3"	24857	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"72 years"	"72"	"Male"	"M"	"White"	"2106-3"	31951	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"73 years"	"73"	"Female"	"F"	"White"	"2106-3"	26232	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"73 years"	"73"	"Male"	"M"	"White"	"2106-3"	33080	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"74 years"	"74"	"Female"	"F"	"White"	"2106-3"	27806	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"74 years"	"74"	"Male"	"M"	"White"	"2106-3"	34301	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"75 years"	"75"	"Female"	"F"	"White"	"2106-3"	29721	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"75 years"	"75"	"Male"	"M"	"White"	"2106-3"	34826	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"76 years"	"76"	"Female"	"F"	"White"	"2106-3"	31406	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"76 years"	"76"	"Male"	"M"	"White"	"2106-3"	35851	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"77 years"	"77"	"Female"	"F"	"White"	"2106-3"	33213	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"77 years"	"77"	"Male"	"M"	"White"	"2106-3"	36448	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"78 years"	"78"	"Female"	"F"	"White"	"2106-3"	35348	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"78 years"	"78"	"Male"	"M"	"White"	"2106-3"	37608	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"79 years"	"79"	"Female"	"F"	"White"	"2106-3"	37134	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"79 years"	"79"	"Male"	"M"	"White"	"2106-3"	38294	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"80 years"	"80"	"Female"	"F"	"White"	"2106-3"	38879	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"80 years"	"80"	"Male"	"M"	"White"	"2106-3"	38693	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"81 years"	"81"	"Female"	"F"	"White"	"2106-3"	40698	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"81 years"	"81"	"Male"	"M"	"White"	"2106-3"	39045	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"82 years"	"82"	"Female"	"F"	"White"	"2106-3"	42541	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"82 years"	"82"	"Male"	"M"	"White"	"2106-3"	38592	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"83 years"	"83"	"Female"	"F"	"White"	"2106-3"	44085	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"83 years"	"83"	"Male"	"M"	"White"	"2106-3"	38060	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"84 years"	"84"	"Female"	"F"	"White"	"2106-3"	45411	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"84 years"	"84"	"Male"	"M"	"White"	"2106-3"	37614	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"85 years"	"85"	"Female"	"F"	"White"	"2106-3"	46599	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"85 years"	"85"	"Male"	"M"	"White"	"2106-3"	36450	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"86 years"	"86"	"Female"	"F"	"White"	"2106-3"	47080	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"86 years"	"86"	"Male"	"M"	"White"	"2106-3"	34958	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"87 years"	"87"	"Female"	"F"	"White"	"2106-3"	47282	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"87 years"	"87"	"Male"	"M"	"White"	"2106-3"	32819	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"88 years"	"88"	"Female"	"F"	"White"	"2106-3"	46951	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"88 years"	"88"	"Male"	"M"	"White"	"2106-3"	30555	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"89 years"	"89"	"Female"	"F"	"White"	"2106-3"	45315	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"89 years"	"89"	"Male"	"M"	"White"	"2106-3"	27650	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"90 years"	"90"	"Female"	"F"	"White"	"2106-3"	43117	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"90 years"	"90"	"Male"	"M"	"White"	"2106-3"	24402	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"91 years"	"91"	"Female"	"F"	"White"	"2106-3"	40543	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"91 years"	"91"	"Male"	"M"	"White"	"2106-3"	21383	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"92 years"	"92"	"Female"	"F"	"White"	"2106-3"	36979	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"92 years"	"92"	"Male"	"M"	"White"	"2106-3"	18047	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"93 years"	"93"	"Female"	"F"	"White"	"2106-3"	32558	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"93 years"	"93"	"Male"	"M"	"White"	"2106-3"	14876	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"94 years"	"94"	"Female"	"F"	"White"	"2106-3"	28249	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"94 years"	"94"	"Male"	"M"	"White"	"2106-3"	11721	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"95 years"	"95"	"Female"	"F"	"White"	"2106-3"	23673	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"95 years"	"95"	"Male"	"M"	"White"	"2106-3"	9044	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"96 years"	"96"	"Female"	"F"	"White"	"2106-3"	19528	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"96 years"	"96"	"Male"	"M"	"White"	"2106-3"	6531	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"97 years"	"97"	"Female"	"F"	"White"	"2106-3"	15189	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"97 years"	"97"	"Male"	"M"	"White"	"2106-3"	4744	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	11571	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	3306	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	8397	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"99 years"	"99"	"Male"	"M"	"White"	"2106-3"	2140	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"100+ years"	"100"	"Female"	"F"	"White"	"2106-3"	17074	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Texas"	"48"	"100+ years"	"100"	"Male"	"M"	"White"	"2106-3"	3458	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"1 year"	"1"	"Female"	"F"	"White"	"2106-3"	326	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"1 year"	"1"	"Male"	"M"	"White"	"2106-3"	427	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"2 years"	"2"	"Female"	"F"	"White"	"2106-3"	208	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"2 years"	"2"	"Male"	"M"	"White"	"2106-3"	280	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"3 years"	"3"	"Female"	"F"	"White"	"2106-3"	138	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"3 years"	"3"	"Male"	"M"	"White"	"2106-3"	190	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"4 years"	"4"	"Female"	"F"	"White"	"2106-3"	124	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"4 years"	"4"	"Male"	"M"	"White"	"2106-3"	149	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"5 years"	"5"	"Female"	"F"	"White"	"2106-3"	94	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"5 years"	"5"	"Male"	"M"	"White"	"2106-3"	119	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"6 years"	"6"	"Female"	"F"	"White"	"2106-3"	80	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"6 years"	"6"	"Male"	"M"	"White"	"2106-3"	111	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"7 years"	"7"	"Female"	"F"	"White"	"2106-3"	73	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"7 years"	"7"	"Male"	"M"	"White"	"2106-3"	105	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"8 years"	"8"	"Female"	"F"	"White"	"2106-3"	70	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"8 years"	"8"	"Male"	"M"	"White"	"2106-3"	84	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"9 years"	"9"	"Female"	"F"	"White"	"2106-3"	70	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"9 years"	"9"	"Male"	"M"	"White"	"2106-3"	96	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Arizona"	"04"	"10 years"	"10"	"Female"	"F"	"White"	"2106-3"	77	Not Applicable	Not Applicable
